0.120727,47,95,9675,15806,5657,5643,29.285,41,115,200,0
0.119064,47,95,9805,15997,6107,6095,31.535,47,120,200,0
0.304211,70,141,19145,31245,13435,13401,34.5875,64,0,400,0
0.387589,83,167,19727,32285,13112,13076,33.78,69,5,400,0
0.376973,90,181,20926,34291,13839,13799,35.5975,77,10,400,0
0.381959,87,175,22523,36956,14595,14548,37.4875,83,15,400,0
0.402047,102,205,24261,39824,14225,14164,36.5625,81,20,400,0
0.451386,91,183,20089,32972,13305,13265,34.2625,83,25,400,0
0.388925,107,215,19973,32722,12330,12271,31.825,95,30,400,0
0.371476,97,195,19533,31956,11763,11695,30.4075,88,35,400,0
0.404017,108,217,20595,33666,12076,12004,31.19,87,40,400,0
0.35835,96,193,19525,31965,11843,11792,30.6075,68,45,400,0
0.378209,108,217,19850,32419,11589,11525,29.9725,85,50,400,0
0.338383,94,189,18317,29944,11412,11358,29.53,76,55,400,0
0.317622,87,175,16689,27244,10852,10808,28.13,72,60,400,0
0.332693,91,183,17220,28092,10983,10922,28.4575,91,65,400,0
0.323789,88,177,17653,28804,11635,11587,30.0875,84,70,400,0
0.322257,88,177,17542,28615,11170,11123,28.925,77,75,400,0
0.310861,87,175,16923,27648,10981,10933,28.4525,83,80,400,0
0.319829,90,181,16929,27655,11197,11158,28.9925,71,85,400,0
0.316475,92,185,17821,29141,11483,11438,29.7075,78,90,400,0
0.311467,92,185,17749,29006,11640,11594,30.1,77,95,400,0
0.331743,99,199,18189,29709,11353,11295,29.3825,88,100,400,0
0.325395,88,177,18902,30926,12092,12048,31.23,80,105,400,0
0.354757,111,223,20095,32869,12389,12331,31.9725,86,110,400,0
0.292239,80,161,18263,29948,12140,12102,31.35,73,115,400,0
0.322876,94,189,19370,31693,12453,12390,32.1325,80,120,400,0
0.327166,99,199,19635,32144,12295,12249,31.7375,81,125,400,0
0.332867,98,197,18721,30640,11700,11647,30.25,86,130,400,0
0.363947,114,229,19666,32141,11559,11502,29.8975,82,135,400,0
0.293221,84,169,17193,28095,11552,11508,29.88,76,140,400,0
0.357184,118,237,19085,31182,11239,11171,29.0975,92,145,400,0
0.308219,88,177,17594,28737,11567,11513,29.9175,75,150,400,0
0.307112,87,175,18295,29915,12028,11974,31.07,75,155,400,0
0.316507,94,189,18438,30196,11611,11566,30.0275,89,160,400,0
0.297393,84,169,17173,28073,11403,11363,29.5075,80,165,400,0
0.301171,85,171,17400,28436,11618,11575,30.045,80,170,400,0
0.359665,110,221,20532,33618,12190,12127,31.475,94,175,400,0
0.353161,110,221,20056,32817,12262,12194,31.655,85,180,400,0
0.286256,72,145,18442,30172,12189,12147,31.4725,60,185,400,0
0.31486,85,171,18912,30922,11931,11879,30.8275,70,190,400,0
0.286959,78,157,17467,28576,11953,11909,30.8825,75,195,400,0
0.346733,107,215,19493,31905,11724,11664,30.31,92,200,400,0
0.362334,107,215,19811,32405,11653,11585,30.1325,102,205,400,0
0.336153,98,197,19572,32018,11970,11919,30.925,85,210,400,0
0.372744,121,243,19846,32460,11529,11470,29.8225,102,215,400,0
0.353184,103,207,19553,31979,11455,11388,29.6375,77,220,400,0
0.338429,104,209,18326,29981,10989,10931,28.4725,92,225,400,0
0.345681,97,195,17187,28089,10933,10881,28.3325,90,230,400,0
0.303669,89,179,17318,28311,10990,10936,28.475,69,235,400,0
0.310717,92,185,17801,29072,11452,11404,29.63,73,240,400,0
0.417841,132,265,21796,35605,11406,11314,29.515,107,245,400,0
0.38111,111,223,21173,34591,12048,11986,31.12,95,250,400,0
0.340177,108,217,18830,30791,11925,11868,30.8125,97,255,400,0
0.338017,107,215,18881,30880,11628,11570,30.07,78,260,400,0
0.315045,94,189,18398,30075,11639,11596,30.0975,81,265,400,0
0.353516,108,217,19738,32292,11646,11582,30.115,93,270,400,0
0.347074,108,217,18072,29517,11557,11494,29.8925,88,275,400,0
0.295419,83,167,17087,27935,11461,11418,29.6525,77,280,400,0
0.29771,85,171,17620,28820,11478,11431,29.695,80,285,400,0
0.317744,93,187,18289,29867,11802,11748,30.505,88,290,400,0
0.321496,96,193,18391,30057,11857,11800,30.6425,91,295,400,0
0.297865,84,169,18107,29608,12472,12428,32.18,69,300,400,0
0.305356,87,175,18733,30669,12411,12369,32.0275,89,305,400,0
0.289565,78,157,18673,30579,12576,12542,32.44,73,310,400,0
0.320229,90,181,20336,33317,12702,12657,32.755,85,315,400,0
0.352199,108,217,20371,33385,12253,12200,31.6325,102,320,400,0
0.33669,104,209,19655,32205,12194,12139,31.485,105,325,400,0
0.323994,97,195,18414,30128,11662,11609,30.155,88,330,400,0
0.305813,89,179,17802,29127,11763,11712,30.4075,91,335,400,0
0.331589,103,207,18214,29817,11285,11235,29.2125,87,340,400,0
0.322843,95,191,18146,29670,11484,11433,29.71,89,345,400,0
0.30834,93,187,17797,29101,11248,11199,29.12,92,350,400,0
0.299343,74,149,17161,28049,11728,11693,30.32,67,355,400,0
0.31515,92,185,18247,29862,11886,11838,30.715,91,360,400,0
0.287829,82,165,17481,28595,11750,11712,30.375,78,365,400,0
0.309265,89,179,17831,29174,11370,11329,29.425,77,370,400,0
0.303535,88,177,17927,29307,11763,11710,30.4075,87,375,400,0
0.283641,75,151,17486,28586,11901,11867,30.7525,70,380,400,0
0.301274,84,169,18177,29692,11989,11942,30.9725,84,385,400,0
0.280147,74,149,17499,28622,12043,12005,31.1075,74,390,400,0
0.325961,94,189,19364,31674,12165,12119,31.4125,92,395,400,0
0.317666,96,193,18479,30203,11819,11767,30.5475,93,400,400,0
0.323908,99,199,18844,30816,11945,11892,30.8625,79,405,400,0
0.387774,121,243,21737,35561,11952,11882,30.88,99,410,400,0
0.31631,91,183,18546,30329,12036,11985,31.09,83,415,400,0
0.300077,87,175,17620,28806,11842,11793,30.605,80,420,400,0
0.328253,100,201,18569,30364,11628,11570,30.07,79,425,400,0
0.317744,92,185,18298,29925,11840,11784,30.6,87,430,400,0
0.35146,110,221,20199,33045,11948,11883,30.87,94,435,400,0
0.304926,87,175,17613,28805,11684,11625,30.21,76,440,400,0
0.282628,77,155,16290,26621,11343,11292,29.3575,79,445,400,0
0.333986,100,201,18634,30432,11308,11241,29.27,83,450,400,0
0.329055,94,189,17934,29277,10877,10824,28.1925,84,455,400,0
0.291932,83,167,16965,27679,11501,11453,29.7525,70,460,400,0
0.276172,73,147,16646,27208,11810,11772,30.525,74,465,400,0
0.329202,98,197,18850,30773,11618,11567,30.045,91,470,400,0
0.313083,84,169,18443,30114,11819,11770,30.5475,77,475,400,0
0.344634,96,193,18991,31009,12091,12051,31.2275,82,480,400,0
0.317875,91,183,19551,31997,12219,12172,31.5475,83,485,400,0
0.360866,112,225,19865,32459,12154,12081,31.385,95,490,400,0
0.285921,76,153,18252,29862,12566,12531,32.415,68,495,400,0
0.384726,118,237,22626,37032,12603,12536,32.5075,108,500,400,0
0.31768,92,185,19389,31721,12539,12491,32.3475,88,505,400,0
0.311449,86,173,19429,31820,12638,12595,32.595,74,510,400,0
0.353094,108,217,20367,33352,12355,12295,31.8875,105,515,400,0
0.31007,91,183,18502,30256,12481,12437,32.2025,91,520,400,0
0.368342,115,231,21837,35737,12445,12383,32.1125,94,525,400,0
0.324866,100,201,18960,31018,12036,11983,31.09,87,530,400,0
0.338521,99,199,19547,32008,11810,11758,30.525,92,535,400,0
0.342066,101,203,19782,32354,11892,11835,30.73,78,540,400,0
0.297527,85,171,17186,28081,11477,11431,29.6925,79,545,400,0
0.362476,115,231,19770,32355,11363,11295,29.4075,98,550,400,0
0.299815,87,175,17231,28107,11443,11392,29.6075,74,555,400,0
0.300238,88,177,16989,27748,11082,11031,28.705,82,560,400,0
0.296723,88,177,16407,26769,11212,11166,29.03,79,565,400,0
0.343627,107,215,19137,31231,11468,11414,29.67,93,570,400,0
0.349239,100,201,19296,31514,11802,11739,30.505,109,575,400,0
0.322979,94,189,18677,30515,11824,11757,30.56,83,580,400,0
0.298734,82,165,17764,29026,12366,12323,31.915,71,585,400,0
0.363264,108,217,20381,33343,12145,12084,31.3625,101,590,400,0
0.331522,100,201,19526,31956,12087,12022,31.2175,81,595,400,0
0.310726,90,181,18951,30998,12150,12103,31.375,73,600,400,0
0.363154,95,191,20653,33824,11986,11924,30.965,73,605,400,0
0.311294,90,181,17837,29176,11367,11316,29.4175,78,610,400,0
0.28355,77,155,16845,27520,11186,11151,28.965,79,615,400,0
0.312294,91,183,17664,28859,11089,11039,28.7225,77,620,400,0
0.303445,85,171,17240,28165,11185,11139,28.9625,81,625,400,0
0.306732,92,185,17653,28822,11451,11404,29.6275,83,630,400,0
0.330407,100,201,18242,29797,11334,11275,29.335,93,635,400,0
0.318163,97,195,17792,29038,11644,11601,30.11,89,640,400,0
0.321708,98,197,18537,30302,12014,11972,31.035,88,645,400,0
0.326505,95,191,19025,31102,12262,12210,31.655,85,650,400,0
0.306387,86,173,18514,30279,12499,12451,32.2475,80,655,400,0
0.31212,92,185,19118,31265,12684,12642,32.71,87,660,400,0
0.294151,82,165,17816,29161,12272,12230,31.68,76,665,400,0
0.345761,106,213,19980,32711,12054,12008,31.135,97,670,400,0
0.329712,90,181,19788,32378,12458,12405,32.145,92,675,400,0
0.328578,96,193,19354,31659,12302,12248,31.755,75,680,400,0
0.297722,81,163,17549,28747,11929,11883,30.8225,78,685,400,0
0.31225,81,163,18157,29715,11894,11848,30.735,73,690,400,0
0.311075,89,179,17987,29391,11842,11792,30.605,80,695,400,0
0.381563,116,233,20877,34148,12221,12160,31.5525,100,700,400,0
0.356153,110,221,20260,33185,12176,12122,31.44,103,705,400,0
0.314878,92,185,18453,30199,12139,12091,31.3475,90,710,400,0
0.344177,98,197,19095,31227,11802,11753,30.505,78,715,400,0
0.357167,114,229,19037,31132,11399,11334,29.4975,101,720,400,0
0.327997,96,193,18117,29595,11500,11447,29.75,77,725,400,0
0.352504,96,193,19318,31626,11535,11486,29.8375,95,730,400,0
0.344692,103,207,18553,30371,11208,11154,29.02,92,735,400,0
0.309858,91,183,16992,27767,11243,11196,29.1075,87,740,400,0
0.350198,105,211,18399,30063,11501,11443,29.7525,103,745,400,0
0.312713,86,173,17439,28514,11536,11486,29.84,85,750,400,0
0.349931,103,207,19109,31249,11581,11515,29.9525,89,755,400,0
0.371187,108,217,19691,32195,11908,11848,30.77,94,760,400,0
0.332954,93,187,19124,31315,11881,11829,30.7025,91,765,400,0
0.307874,89,179,17866,29225,11790,11742,30.475,78,770,400,0
0.320135,93,187,18683,30566,11919,11868,30.7975,78,775,400,0
0.279596,76,153,17288,28296,12121,12089,31.3025,73,780,400,0
0.342596,108,217,19281,31572,11708,11646,30.27,95,785,400,0
0.290098,77,155,17529,28711,12061,12021,31.1525,75,790,400,0
0.300085,82,165,17621,28821,11997,11939,30.9925,75,795,400,0
0.33195,98,197,18723,30645,11529,11469,29.8225,75,800,400,0
0.317673,89,179,17377,28436,11398,11353,29.495,87,805,400,0
0.314693,88,177,17406,28480,11637,11588,30.0925,82,810,400,0
0.323535,96,193,17977,29389,11504,11446,29.76,96,815,400,0
0.387044,107,215,20125,32884,11865,11806,30.6625,88,820,400,0
0.340677,93,187,19193,31379,12049,11978,31.1225,85,825,400,0
0.331041,103,207,18479,30220,12027,11963,31.0675,89,830,400,0
0.333588,100,201,19243,31477,12056,11991,31.14,80,835,400,0
0.352666,100,201,19615,32071,11671,11609,30.1775,93,840,400,0
0.359718,102,205,18898,30913,11786,11735,30.465,79,845,400,0
0.367348,102,205,19246,31445,12056,11988,31.14,88,850,400,0
0.369651,109,219,19649,32109,11981,11918,30.9525,93,855,400,0
0.338055,101,203,20493,33514,12564,12507,32.41,86,860,400,0
0.343375,99,199,21081,34499,12681,12627,32.7025,76,865,400,0
0.335069,98,197,19931,32611,12169,12113,31.4225,86,870,400,0
0.355362,109,219,20226,33079,12045,11981,31.1125,83,875,400,0
0.325563,98,197,18432,30139,11495,11439,29.7375,88,880,400,0
0.322065,93,187,18494,30267,11439,11387,29.5975,81,885,400,0
0.31346,91,183,18313,29932,11642,11589,30.105,82,890,400,0
0.333189,100,201,19027,31063,11946,11890,30.865,85,895,400,0
0.32099,93,187,18796,30735,12026,11969,31.065,83,900,400,0
0.34317,103,207,19731,32256,11996,11930,30.99,83,905,400,0
0.363616,112,225,20518,33545,11979,11914,30.9475,94,910,400,0
0.319318,92,185,18423,30142,11732,11684,30.33,81,915,400,0
0.364091,106,213,20359,33306,11896,11828,30.74,83,920,400,0
0.30247,85,171,17932,29328,11859,11810,30.6475,81,925,400,0
0.325029,93,187,18737,30641,11498,11454,29.745,86,930,400,0
0.293494,78,157,17988,29408,12057,12016,31.1425,75,935,400,0
0.352178,110,221,19524,31925,11889,11820,30.7225,86,940,400,0
0.325012,92,185,18696,30593,11767,11708,30.4175,75,945,400,0
0.338875,106,213,18434,30124,11394,11336,29.485,92,950,400,0
0.360165,104,209,18782,30726,10909,10840,28.2725,86,955,400,0
0.345907,112,225,17258,28136,10723,10659,27.8075,90,960,400,0
0.340014,109,219,18794,30685,11323,11267,29.3075,87,965,400,0
0.353871,99,199,18556,30326,11610,11549,30.025,85,970,400,0
0.311279,95,191,17116,27951,10966,10911,28.415,86,975,400,0
0.311762,95,191,15970,26063,10523,10471,27.3075,89,980,400,0
0.325694,97,195,16500,26892,10806,10744,28.015,92,985,400,0
0.322053,93,187,17742,28967,11049,10996,28.6225,86,990,400,0
0.331889,99,199,18459,30152,11485,11431,29.7125,76,995,400,0
0.329889,98,197,18005,29391,11638,11589,30.095,96,1000,400,0
0.329957,96,193,18383,30028,11564,11497,29.91,88,1005,400,0
0.347073,89,179,18901,30910,11948,11908,30.87,77,1010,400,0
0.33467,98,197,18679,30555,11575,11527,29.9375,91,1015,400,0
0.357339,111,223,19122,31234,11524,11462,29.81,98,1020,400,0
0.361877,108,217,19609,32056,11497,11433,29.7425,95,1025,400,0
0.322881,98,197,18343,29933,12096,12038,31.24,90,1030,400,0
0.312212,88,177,18513,30287,11834,11784,30.585,85,1035,400,0
0.321186,96,193,17799,29100,11270,11216,29.175,79,1040,400,0
0.31884,88,177,17618,28785,11466,11412,29.665,80,1045,400,0
0.325419,101,203,17742,28998,11117,11067,28.7925,97,1050,400,0
0.32222,94,189,17947,29321,11191,11137,28.9775,85,1055,400,0
0.284438,79,159,16837,27530,11443,11403,29.6075,58,1060,400,0
0.324754,91,183,18784,30722,11521,11464,29.8025,73,1065,400,0
0.34008,107,215,18624,30461,11331,11271,29.3275,87,1070,400,0
0.313918,96,193,16464,26871,10731,10677,27.8275,81,1075,400,0
0.316556,94,189,17281,28199,11311,11260,29.2775,87,1080,400,0
0.295498,79,159,18125,29644,11996,11951,30.99,77,1085,400,0
0.345609,99,199,20067,32847,11801,11740,30.5025,83,1090,400,0
0.324017,86,173,18294,29921,11837,11799,30.5925,78,1095,400,0
0.338894,88,177,18395,30076,11843,11790,30.6075,76,1100,400,0
0.322057,94,189,18591,30416,11657,11608,30.1425,80,1105,400,0
0.3213,97,195,18147,29656,11745,11692,30.3625,81,1110,400,0
0.395674,108,217,20546,33598,11866,11804,30.665,87,1115,400,0
0.376898,116,233,20977,34282,11933,11864,30.8325,90,1120,400,0
0.356124,106,213,20563,33656,12092,12018,31.23,94,1125,400,0
0.327052,94,189,18571,30371,11693,11634,30.2325,81,1130,400,0
0.311471,90,181,18024,29473,11417,11371,29.5425,83,1135,400,0
0.319551,97,195,17706,28950,11310,11260,29.275,84,1140,400,0
0.317213,93,187,16872,27540,11320,11263,29.3,84,1145,400,0
0.351713,111,223,19318,31550,11312,11247,29.28,82,1150,400,0
0.390393,103,207,18511,30232,11223,11160,29.0575,93,1155,400,0
0.324016,97,195,17723,28923,11188,11131,28.97,84,1160,400,0
0.331411,103,207,18632,30441,11314,11257,29.285,100,1165,400,0
0.329903,95,191,18483,30213,11419,11364,29.5475,100,1170,400,0
0.285668,79,159,17389,28444,11834,11787,30.585,75,1175,400,0
0.318284,94,189,18438,30182,11624,11576,30.06,79,1180,400,0
0.283237,79,159,16881,27593,11656,11618,30.14,70,1185,400,0
0.28059,79,159,16520,27027,11303,11265,29.2575,84,1190,400,0
0.294575,78,157,17075,27915,11379,11333,29.4475,72,1195,400,0
0.33764,100,201,19208,31384,11583,11521,29.9575,82,1200,400,0
0.300272,77,155,17550,28690,11318,11284,29.295,73,1205,400,0
0.310263,83,167,18001,29419,11786,11731,30.465,73,1210,400,0
0.337266,87,175,17881,29247,11623,11569,30.0575,86,1215,400,0
0.346287,92,185,18358,30060,11924,11870,30.81,72,1220,400,0
0.318932,86,173,18292,29942,11913,11858,30.7825,64,1225,400,0
0.31223,86,173,17478,28580,11656,11602,30.14,79,1230,400,0
0.333649,98,197,19149,31347,11535,11484,29.8375,83,1235,400,0
0.301523,87,175,17674,28893,11569,11523,29.9225,79,1240,400,0
0.320631,98,197,18335,29946,11460,11407,29.65,85,1245,400,0
0.311725,86,173,18721,30624,11708,11655,30.27,71,1250,400,0
0.351242,98,197,18145,29632,11521,11463,29.8025,89,1255,400,0
0.309134,91,183,17853,29164,11424,11373,29.56,83,1260,400,0
0.321787,95,191,17879,29194,11158,11107,28.895,97,1265,400,0
0.315215,90,181,18143,29614,11389,11342,29.4725,85,1270,400,0
0.319976,94,189,17933,29284,11357,11293,29.3925,81,1275,400,0
0.338644,103,207,17992,29362,11115,11052,28.7875,80,1280,400,0
0.30608,88,177,17532,28641,11181,11133,28.9525,83,1285,400,0
0.311372,89,179,17895,29230,11222,11187,29.055,75,1290,400,0
0.337849,94,189,17790,29042,11269,11221,29.1725,89,1295,400,0
0.34625,109,219,18624,30400,11340,11285,29.35,95,1300,400,0
0.293329,81,163,17807,29109,11896,11852,30.74,76,1305,400,0
0.325987,97,195,18602,30412,11686,11633,30.215,79,1310,400,0
0.35973,112,225,19309,31602,11406,11341,29.515,97,1315,400,0
0.324983,87,175,17144,28030,11435,11392,29.5875,79,1320,400,0
0.304316,87,175,17611,28790,11466,11416,29.665,85,1325,400,0
0.337161,102,205,19173,31343,11501,11450,29.7525,83,1330,400,0
0.293733,83,167,16743,27358,11572,11523,29.93,80,1335,400,0
0.311691,82,165,17105,27954,11393,11349,29.4825,76,1340,400,0
0.271466,67,135,16448,26832,11764,11726,30.41,57,1345,400,0
0.299061,86,173,17208,28108,11735,11693,30.3375,69,1350,400,0
0.330955,99,199,18859,30794,11646,11581,30.115,95,1355,400,0
0.322912,98,197,18554,30346,11753,11697,30.3825,77,1360,400,0
0.362555,111,223,19852,32427,11705,11643,30.2625,100,1365,400,0
0.339218,109,219,18823,30767,11549,11499,29.8725,90,1370,400,0
0.323277,96,193,18561,30366,11707,11654,30.2675,84,1375,400,0
0.343444,96,193,18692,30545,11815,11763,30.5375,85,1380,400,0
0.345211,101,203,19510,31863,11923,11865,30.8075,96,1385,400,0
0.378635,99,199,19522,31917,11973,11919,30.9325,93,1390,400,0
0.344622,101,203,19234,31437,11965,11908,30.9125,91,1395,400,0
0.367485,98,197,20390,33346,12503,12445,32.2575,81,1400,400,0
0.325168,95,191,19046,31198,12100,12053,31.25,86,1405,400,0
0.312859,90,181,17504,28632,11308,11271,29.27,73,1410,400,0
0.326284,98,197,17977,29382,11212,11158,29.03,94,1415,400,0
0.348158,101,203,19549,31958,11758,11693,30.395,90,1420,400,0
0.309036,86,173,18595,30450,11825,11782,30.5625,73,1425,400,0
0.375078,110,221,20237,33128,11561,11499,29.9025,94,1430,400,0
0.355231,107,215,19545,31939,11698,11638,30.245,91,1435,400,0
0.314553,89,179,18389,30078,12015,11966,31.0375,73,1440,400,0
0.301628,85,171,17510,28622,11863,11817,30.6575,86,1445,400,0
0.342139,102,205,19296,31553,11931,11873,30.8275,77,1450,400,0
0.316956,93,187,18367,30070,11787,11740,30.4675,93,1455,400,0
0.334082,101,203,18113,29619,11561,11499,29.9025,92,1460,400,0
0.316826,90,181,17722,29004,11563,11510,29.9075,77,1465,400,0
0.319954,93,187,18322,29996,11791,11737,30.4775,82,1470,400,0
0.352244,109,219,19370,31709,11712,11646,30.28,92,1475,400,0
0.302446,86,173,18140,29679,12026,11982,31.065,79,1480,400,0
0.352318,104,209,20119,32878,12008,11945,31.02,86,1485,400,0
0.308964,88,177,18380,30068,11885,11841,30.7125,75,1490,400,0
0.33673,100,201,20070,32866,12438,12381,32.095,77,1495,400,0
0.356474,109,219,19907,32566,11842,11784,30.605,93,1500,400,0
0.312682,88,177,17606,28788,11608,11555,30.02,83,1505,400,0
0.339169,105,211,18857,30865,11375,11311,29.4375,97,1510,400,0
0.335429,100,201,18754,30668,11374,11324,29.435,97,1515,400,0
0.302062,83,167,18306,29933,12055,12004,31.1375,68,1520,400,0
0.317499,96,193,18156,29706,11737,11684,30.3425,86,1525,400,0
0.343568,101,203,19007,31075,11605,11541,30.0125,83,1530,400,0
0.296105,84,169,16791,27433,11156,11114,28.89,79,1535,400,0
0.311672,93,187,17321,28306,11156,11102,28.89,86,1540,400,0
0.335769,101,203,18475,30210,11088,11031,28.72,87,1545,400,0
0.327704,96,193,18868,30851,11658,11604,30.145,78,1550,400,0
0.330581,97,195,19167,31340,11681,11638,30.2025,82,1555,400,0
0.339905,100,201,20106,32910,12291,12236,31.7275,92,1560,400,0
0.349919,104,209,20186,33046,12072,12015,31.18,90,1565,400,0
0.338034,103,207,19126,31311,11559,11506,29.8975,91,1570,400,0
0.322325,93,187,18605,30414,11957,11905,30.8925,89,1575,400,0
0.344346,99,199,19805,32380,12224,12171,31.56,82,1580,400,0
0.365605,106,213,19641,32125,12175,12124,31.4375,89,1585,400,0
0.360322,108,217,20478,33506,12112,12046,31.28,84,1590,400,0
0.31349,88,177,18506,30280,12137,12089,31.3425,84,1595,400,0
0.327481,97,195,18799,30741,11943,11897,30.8575,85,1600,400,0
0.312383,85,171,18671,30612,12319,12286,31.7975,77,1605,400,0
0.318769,89,179,18832,30822,12290,12242,31.725,79,1610,400,0
0.303176,85,171,18206,29806,12050,12011,31.125,76,1615,400,0
0.29665,78,157,17485,28601,11999,11955,30.9975,68,1620,400,0
0.347215,102,205,18870,30841,11661,11606,30.1525,90,1625,400,0
0.335051,101,203,18693,30564,11443,11388,29.6075,94,1630,400,0
0.356789,110,221,18655,30447,10917,10851,28.2925,89,1635,400,0
0.376724,104,209,18146,29623,11237,11177,29.0925,92,1640,400,0
0.39115,115,231,19920,32538,11473,11408,29.6825,93,1645,400,0
0.406056,119,239,20049,32763,11219,11147,29.0475,105,1650,400,0
0.320414,94,189,17897,29256,11328,11285,29.32,79,1655,400,0
0.403591,121,243,19203,31332,11211,11135,29.0275,102,1660,400,0
0.322827,91,183,17554,28648,11671,11627,30.1775,78,1665,400,0
0.297193,83,167,17425,28465,11775,11727,30.4375,78,1670,400,0
0.28954,72,145,17358,28366,11774,11739,30.435,68,1675,400,0
0.3634,108,217,18932,30922,11633,11586,30.0825,98,1680,400,0
0.395617,114,229,21700,35511,11773,11706,30.4325,86,1685,400,0
0.340243,100,201,18914,30910,12057,12007,31.1425,76,1690,400,0
0.370315,111,223,20595,33726,12207,12158,31.5175,97,1695,400,0
0.348414,106,213,19122,31303,12107,12042,31.2675,90,1700,400,0
0.376296,98,197,18993,31066,11675,11614,30.1875,92,1705,400,0
0.344336,89,179,17692,28849,11273,11227,29.1825,79,1710,400,0
0.282129,73,147,16304,26638,11284,11245,29.21,68,1715,400,0
0.354762,103,207,18975,31006,11179,11114,28.9475,89,1720,400,0
0.406507,112,225,19883,32477,11167,11083,28.9175,88,1725,400,0
0.321571,95,191,18007,29402,11115,11062,28.7875,81,1730,400,0
0.305016,86,173,17564,28686,11110,11056,28.775,67,1735,400,0
0.328161,92,185,17837,29126,10800,10737,28,76,1740,400,0
0.3528,99,199,17114,27944,10681,10621,27.7025,79,1745,400,0
0.274162,78,157,15720,25666,10941,10906,28.3525,71,1750,400,0
0.320583,98,197,18205,29714,11422,11361,29.555,88,1755,400,0
0.308123,91,183,17710,28947,11491,11439,29.7275,92,1760,400,0
0.349261,107,215,20012,32714,11493,11434,29.7325,85,1765,400,0
0.344723,103,207,19556,31983,11107,11050,28.7675,82,1770,400,0
0.334985,98,197,19918,32553,11592,11542,29.98,92,1775,400,0
0.345593,102,205,19149,31319,11441,11379,29.6025,92,1780,400,0
0.311979,91,183,18171,29722,11815,11765,30.5375,82,1785,400,0
0.332893,91,183,18450,30167,12091,12034,31.2275,92,1790,400,0
0.322005,93,187,20015,32761,12372,12318,31.93,79,1795,400,0
0.276923,69,139,18089,29613,12404,12366,32.01,65,1800,400,0
0.339769,104,209,19954,32683,12088,12036,31.22,82,1805,400,0
0.31408,93,187,18777,30775,11838,11789,30.595,82,1810,400,0
0.309517,91,183,17857,29235,11910,11862,30.775,77,1815,400,0
0.313112,94,189,18174,29725,11808,11745,30.52,81,1820,400,0
0.374535,104,209,20094,32880,11751,11698,30.3775,88,1825,400,0
0.313062,88,177,18209,29783,11430,11378,29.575,69,1830,400,0
0.338764,89,179,17588,28740,11436,11382,29.59,83,1835,400,0
0.30497,91,183,17662,28865,11891,11840,30.7275,91,1840,400,0
